timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
32.4373,kick_low,0.9072,2.6561,1.7816,8.7,40.82,0.9072,0.2126
32.4706,kick_low,1.5839,2.4892,2.0366,7.39,45.06,1.5839,0.4454
32.504,guard_position,1.1018,0.4639,0.7828,13.11,64.79,0.6095,1.1018
32.5374,kick_low,0.4565,1.0029,0.7297,13.37,18.76,0.4565,0.378
32.5707,kick_low,1.1839,1.416,1.3,23.26,26.77,0.8212,1.1839
32.6041,kick_low,0.4839,1.7087,1.0963,23.89,30.27,0.3074,0.4839
32.6375,backward_movement,0.5616,0.7493,0.6554,31.38,32.38,0.4574,0.5616
32.6709,kick_low,0.307,1.0307,0.6688,28.35,9.91,0.1201,0.307
32.7042,forward_movement,0.2245,0.3091,0.2668,13.17,10.58,0.1284,0.2245
32.7376,guard_position,0.7028,0.849,0.7759,13.56,33.23,0.2573,0.7028
32.771,backward_movement,0.5851,0.4505,0.5178,12.97,30.54,0.5408,0.5851
32.8043,punch_right,2.5845,0.3349,1.4597,10.51,179.53,0.5455,2.5845
32.8377,kick_low,0.8757,1.0414,0.9585,25.96,178.84,0.8757,0.6428
32.8711,kick_low,0.4253,3.9099,2.1676,74.79,162.5,0.4253,0.2684
32.9045,kick_low,4.9043,1.4776,3.191,104.01,162.94,4.9043,0.495
32.9378,kick_low,2.7225,0.9719,1.8472,8.11,57.03,1.1002,2.7225
32.9712,kick_low,1.8047,5.8148,3.8098,75.22,14.01,1.8047,1.6996
33.0046,kick_low,3.291,1.0776,2.1843,31.37,64.98,3.291,0.1111
33.0379,kick_low,1.2561,3.8368,2.5464,22.85,109.9,0.518,1.2561
33.0713,kick_low,0.6551,4.4209,2.538,31.17,103.48,0.6551,0.1062
33.1047,guard_position,1.2153,0.4733,0.8443,2.81,86.54,1.2153,0.204
33.1381,kick_low,0.9523,4.1076,2.53,19.32,98.93,0.9523,0.5657
33.1714,kick_low,0.8774,1.0993,0.9884,2.12,81.84,0.8774,0.5791
33.2048,kick_low,1.3159,2.6526,1.9843,28.11,82.4,1.3159,0.9174
33.2382,kick_low,1.5765,2.79,2.1832,3.73,71.92,1.5765,0.5376
33.2715,backward_movement,0.4216,0.8108,0.6162,4.94,64.7,0.1633,0.4216
33.3049,kick_low,1.0956,2.5145,1.805,24.12,49.36,0.5328,1.0956
33.3383,kick_low,0.8946,1.0033,0.949,22.6,41.18,0.8946,0.8015
33.3717,kick_low,0.7127,3.2394,1.9761,1.68,37.39,0.7127,0.6199
33.405,kick_low,1.8186,2.0394,1.929,9.22,17.89,0.6005,1.8186
33.4384,kick_low,1.4346,1.3571,1.3959,2.2,24.89,0.2202,1.4346
33.4718,kick_low,0.1564,0.9407,0.5485,8.0,25.76,0.1356,0.1564
33.5051,backward_movement,0.4551,0.7454,0.6003,14.88,58.06,0.2535,0.4551
33.5385,guard_position,0.6627,0.4558,0.5593,16.79,59.4,0.1664,0.6627
33.5719,backward_movement,0.3209,0.5719,0.4464,21.15,69.43,0.2819,0.3209
33.6053,forward_movement,0.5003,0.5443,0.5223,5.03,64.89,0.5003,0.4336
33.6386,kick_low,1.3544,3.8578,2.6061,1.39,4.83,1.0237,1.3544
33.672,kick_low,0.6828,2.767,1.7249,9.46,55.88,0.0656,0.6828
33.7054,backward_movement,0.415,0.3696,0.3923,11.8,7.31,0.415,0.2973
33.7387,backward_movement,0.1536,0.2685,0.211,13.97,10.48,0.1536,0.1279
33.7721,backward_movement,0.5666,0.5098,0.5382,21.22,17.92,0.5666,0.1479
33.8055,kick_low,1.1183,1.488,1.3032,40.5,20.14,1.1183,0.3817
33.8389,kick_low,0.9399,1.9918,1.4659,20.38,50.98,0.9399,0.8294
33.8722,kick_low,0.6419,1.2166,0.9292,22.85,65.09,0.3473,0.6419
33.9056,kick_low,1.4926,0.9528,1.2227,46.3,61.68,1.4926,0.4379
33.939,kick_low,2.8498,1.4072,2.1285,21.29,31.64,2.8498,0.1087
33.9723,backward_movement,0.6097,0.5022,0.5559,26.83,20.19,0.6097,0.2497
34.0057,forward_movement,0.853,0.4414,0.6472,44.89,13.66,0.853,0.5922
34.0391,backward_movement,0.841,0.8731,0.857,59.26,46.21,0.7575,0.841
34.0725,kick_low,0.5329,4.6569,2.5949,55.61,48.77,0.335,0.5329
34.1058,kick_low,0.5542,1.8765,1.2153,57.7,52.28,0.5542,0.4695
34.1392,kick_low,0.5488,2.362,1.4554,65.62,54.85,0.5488,0.1742
34.1726,kick_low,0.2213,3.7197,1.9705,63.76,36.18,0.2213,0.2061
34.2059,kick_low,0.4094,2.9686,1.689,53.26,5.38,0.4094,0.0316
34.2393,kick_low,2.1099,7.655,4.8824,3.92,29.54,2.1099,1.2224
34.2727,kick_low,1.3959,5.3621,3.379,31.93,13.84,1.3959,0.8388
34.3061,kick_low,4.7791,8.0261,6.4026,106.13,23.32,4.7791,1.5018
34.3394,kick_low,10.4319,9.2106,9.8213,165.85,156.07,10.4319,10.4106
34.3728,kick_low,11.136,9.1519,10.1439,126.92,3.73,6.8624,11.136
34.4062,kick_low,5.7736,4.3411,5.0574,84.45,68.49,5.7736,1.358
34.4395,kick_low,4.3268,1.6221,2.9744,2.7,20.44,4.3268,1.0497
34.4729,kick_low,3.1098,1.5791,2.3444,36.74,129.21,3.1098,2.1704
34.5063,kick_low,3.6676,0.9686,2.3181,58.18,0.05,1.3167,3.6676
34.5397,kick_low,2.4421,4.0751,3.2586,37.02,17.99,2.4421,0.6398
34.573,guard_position,3.5355,0.7676,2.1515,33.95,120.22,3.5355,3.1687
34.6064,kick_low,1.7912,1.4409,1.616,35.95,104.78,1.2521,1.7912
34.6398,guard_position,1.6556,0.5018,1.0787,49.87,94.28,0.6253,1.6556
34.6732,kick_low,0.5735,1.818,1.1957,57.36,73.7,0.2266,0.5735
34.7065,kick_low,1.3126,1.0778,1.1952,72.85,82.45,0.4876,1.3126
34.7399,guard_position,0.7794,0.7053,0.7424,85.42,80.95,0.7794,0.6987
34.7733,backward_movement,0.356,0.5426,0.4493,86.28,78.16,0.2894,0.356
34.8066,forward_movement,0.602,0.3898,0.4959,79.86,83.32,0.602,0.2192
34.84,guard_position,2.0546,0.2966,1.1756,75.39,56.79,0.2433,2.0546
34.8734,backward_movement,0.7439,0.3915,0.5677,67.55,87.74,0.1689,0.7439
34.9068,guard_position,1.7745,0.2074,0.9909,59.81,51.09,0.3761,1.7745
34.9401,kick_low,1.2381,0.923,1.0806,50.05,32.68,0.6223,1.2381
34.9735,backward_movement,0.5624,0.8938,0.7281,44.39,54.9,0.3185,0.5624
35.0069,guard_position,0.4603,0.6125,0.5364,35.08,63.37,0.4603,0.4221
35.0402,guard_position,1.1131,0.4561,0.7846,35.64,36.01,0.1292,1.1131
35.0736,kick_low,0.5881,1.0829,0.8355,47.72,55.14,0.2329,0.5881
35.107,kick_low,0.7877,0.9043,0.846,43.88,37.41,0.2359,0.7877
35.1404,forward_movement,0.6771,0.4437,0.5604,28.5,33.85,0.6771,0.46
35.1737,guard_position,1.6614,0.5124,1.0869,11.52,37.79,1.6614,0.2541
35.2071,kick_low,0.9713,2.2359,1.6036,32.52,25.99,0.9713,0.0691
35.2405,kick_low,1.0137,1.1197,1.0667,45.25,8.59,1.0137,0.2673
35.2738,kick_low,2.2471,2.1201,2.1836,22.08,8.77,2.2471,0.5882
35.3072,kick_low,0.45,2.675,1.5625,25.64,3.17,0.035,0.45
35.3406,forward_movement,0.8737,0.7623,0.818,40.77,3.45,0.1895,0.8737
35.374,kick_low,1.3612,1.4425,1.4019,10.45,21.67,1.3612,0.6793
35.4073,kick_low,1.5012,3.4575,2.4794,31.99,45.82,1.5012,0.0958
35.4407,kick_low,0.9237,2.3094,1.6165,14.9,7.9,0.9237,0.638
35.4741,kick_low,0.4092,2.1478,1.2785,23.18,17.85,0.4092,0.4089
35.5074,kick_low,0.6667,1.058,0.8624,36.09,21.09,0.4217,0.6667
35.5408,guard_position,1.5049,0.3741,0.9395,2.5,56.04,0.9406,1.5049
35.5742,guard_position,1.1735,0.2576,0.7155,2.63,23.89,0.1244,1.1735
35.6076,guard_position,1.2569,0.3631,0.81,33.45,52.42,1.1047,1.2569
35.6409,kick_low,1.9624,2.4925,2.2275,5.86,47.77,1.9624,0.2739
35.6743,kick_low,1.1998,1.5986,1.3992,36.33,47.97,1.1998,0.3927
35.7077,kick_low,0.2777,1.0441,0.6609,27.47,52.2,0.237,0.2777
35.741,kick_low,0.6296,1.8146,1.2221,27.87,64.61,0.6296,0.3797
35.7744,kick_low,2.1961,4.5137,3.3549,50.92,68.43,2.1961,0.1713
35.8078,kick_low,2.8469,1.5058,2.1763,25.7,24.7,2.8469,1.8916
35.8412,guard_position,2.1017,0.8261,1.4639,16.13,53.39,0.3724,2.1017
35.8745,kick_low,3.1035,1.7573,2.4304,40.39,52.54,3.1035,0.3801
35.9079,kick_low,1.96,1.788,1.874,11.32,58.01,1.96,0.4905
35.9413,kick_low,1.6612,3.3367,2.4989,25.92,24.03,1.6612,0.3758
35.9746,forward_movement,0.0938,0.3242,0.209,23.7,11.44,0.0683,0.0938
36.008,kick_low,1.5377,1.015,1.2764,1.78,8.64,1.5377,0.386
36.0414,kick_low,1.0956,1.2838,1.1897,22.91,4.21,1.0956,0.3223
36.0748,kick_low,2.0464,1.5794,1.8129,28.56,50.07,2.0464,0.5778
36.1081,kick_low,0.9298,1.4686,1.1992,53.07,77.53,0.9298,0.5305
36.1415,kick_low,0.3155,1.3001,0.8078,58.04,85.97,0.1566,0.3155
36.1749,kick_low,0.3343,1.6388,0.9866,62.31,84.46,0.3343,0.2868
36.2082,kick_low,0.2285,1.4202,0.8244,65.31,85.75,0.2285,0.1823
36.2416,kick_low,0.4335,1.0133,0.7234,64.33,80.8,0.3476,0.4335
36.275,kick_low,0.5396,0.9523,0.746,62.99,79.9,0.5396,0.1601
36.3084,kick_low,0.5499,1.2652,0.9076,58.16,76.2,0.4049,0.5499
36.3417,kick_low,0.8762,1.108,0.9921,43.74,84.47,0.8762,0.4995
36.3751,backward_movement,0.8061,0.8312,0.8186,40.69,75.95,0.3039,0.8061
36.4085,kick_low,2.1446,1.3022,1.7234,1.68,27.57,2.1446,1.8868
36.4418,kick_low,1.7906,1.3593,1.575,7.55,13.44,1.7906,0.7589
36.4752,kick_low,0.8618,1.3184,1.0901,6.8,39.0,0.8618,0.6124
36.5086,kick_low,3.5308,5.7521,4.6415,79.43,43.92,3.5308,0.2359
36.542,kick_low,0.9269,1.8608,1.3939,81.51,23.58,0.9269,0.1668
36.5753,kick_low,2.8286,2.2741,2.5513,15.18,10.51,2.8286,0.8621
36.6087,kick_low,1.2322,2.6858,1.959,41.88,16.22,1.2322,0.0965
36.6421,kick_low,1.0081,1.675,1.3415,68.81,18.95,1.0081,0.1762
36.6755,guard_position,2.0101,0.4114,1.2108,29.51,26.23,2.0101,0.1228
36.7088,kick_low,1.3596,1.4139,1.3867,4.89,33.47,1.3596,0.2982
36.7422,forward_movement,0.9732,0.419,0.6961,15.82,35.84,0.9732,0.3303
36.7756,guard_position,1.363,0.3524,0.8577,8.97,44.05,1.363,0.2827
36.8089,guard_position,0.6645,0.4762,0.5703,0.24,51.97,0.2846,0.6645
36.8423,forward_movement,0.5879,0.741,0.6645,8.88,28.95,0.5879,0.0461
36.8757,kick_low,0.395,1.4684,0.9317,18.77,22.59,0.395,0.1274
36.9091,backward_movement,0.5238,0.5039,0.5138,30.19,43.68,0.4822,0.5238
36.9424,kick_low,0.4654,0.9308,0.6981,28.39,59.07,0.2167,0.4654
36.9758,guard_position,0.5926,0.3265,0.4595,37.03,43.43,0.3959,0.5926
37.0092,forward_movement,0.7779,0.7844,0.7811,34.68,62.21,0.1881,0.7779
37.0425,backward_movement,0.2663,0.6729,0.4696,36.1,61.48,0.2663,0.1678
37.0759,forward_movement,0.2881,0.6235,0.4558,39.72,53.94,0.0212,0.2881
37.1093,backward_movement,0.3836,0.4854,0.4345,40.39,45.55,0.1659,0.3836
37.1427,forward_movement,0.2422,0.3326,0.2874,37.87,43.92,0.2422,0.1254
37.176,backward_movement,0.6359,0.2243,0.4301,35.76,24.41,0.0988,0.6359
37.2094,backward_movement,1.0309,0.2373,0.6341,39.18,50.99,0.2087,1.0309
37.2428,kick_low,1.1709,1.4159,1.2934,40.97,24.27,0.2957,1.1709
37.2761,kick_low,0.1658,1.7455,0.9557,39.73,34.65,0.0843,0.1658
37.3095,backward_movement,0.429,0.2956,0.3623,36.59,46.38,0.429,0.2649
37.3429,backward_movement,0.766,0.6441,0.7051,46.89,68.4,0.3049,0.766
37.3763,backward_movement,0.441,0.6267,0.5339,38.71,68.03,0.2692,0.441
37.4096,kick_low,0.3811,1.1545,0.7678,16.59,81.34,0.3811,0.3138
37.443,kick_low,0.9772,1.9194,1.4483,9.63,65.6,0.9772,0.1274
37.4764,kick_low,1.6231,1.4399,1.5315,0.51,86.24,0.4467,1.6231
37.5097,kick_low,0.9779,1.1071,1.0425,30.18,73.09,0.623,0.9779
37.5431,kick_low,0.3959,1.1926,0.7942,35.51,96.86,0.3861,0.3959
37.5765,kick_low,2.6984,1.1768,1.9376,93.18,87.93,2.6984,0.2287
37.6099,kick_low,0.3158,1.4318,0.8738,62.75,101.4,0.1673,0.3158
37.6432,kick_low,2.3301,1.441,1.8856,69.73,81.63,0.3355,2.3301
37.6766,kick_low,1.3816,3.5125,2.447,41.33,85.68,1.3816,0.1476
37.71,kick_low,1.6086,1.9409,1.7747,1.99,79.01,1.6086,0.2764
37.7433,backward_movement,0.5806,0.4993,0.5399,0.58,80.22,0.5806,0.0925
37.7767,kick_low,1.4958,2.5047,2.0002,20.91,69.18,1.4958,0.1772
37.8101,forward_movement,0.3519,0.7161,0.534,30.96,58.96,0.3362,0.3519
37.8435,forward_movement,0.4813,0.3814,0.4313,41.22,32.38,0.3461,0.4813
37.8768,forward_movement,0.4787,0.3286,0.4037,56.37,28.52,0.4787,0.3782
37.9102,kick_low,1.1585,1.2856,1.222,61.77,47.52,0.7622,1.1585
37.9436,kick_low,0.5355,4.3387,2.4371,58.22,14.21,0.3174,0.5355
37.9769,kick_low,0.7024,1.2984,1.0004,34.86,40.35,0.7024,0.2566
38.0103,kick_low,0.9556,2.4423,1.699,17.69,54.23,0.9556,0.6479
38.0437,kick_low,0.8008,1.5991,1.2,21.54,53.9,0.4542,0.8008
38.0771,kick_low,0.4156,1.2467,0.8311,20.28,57.03,0.4156,0.2599
38.1104,backward_movement,0.3386,0.5937,0.4661,11.67,44.54,0.3386,0.2758
38.1438,forward_movement,0.4844,0.5399,0.5122,7.2,35.34,0.4382,0.4844
38.1772,backward_movement,0.8818,0.8175,0.8497,37.58,39.02,0.8818,0.3486
38.2105,guard_position,1.7492,0.2958,1.0225,10.17,47.58,1.7492,0.5833
38.2439,forward_movement,0.8217,0.3578,0.5897,7.06,47.61,0.6977,0.8217
38.2773,forward_movement,0.8075,0.4053,0.6064,1.17,48.46,0.2656,0.8075
38.3107,guard_position,1.1783,0.5445,0.8614,4.03,79.44,0.3978,1.1783
38.344,forward_movement,1.0056,0.2134,0.6095,9.44,64.62,0.5823,1.0056
38.3774,forward_movement,0.5352,0.2106,0.3729,0.59,53.97,0.4073,0.5352
38.4108,forward_movement,1.0565,0.1771,0.6168,9.69,58.08,0.2362,1.0565
38.4441,guard_position,2.6305,0.2328,1.4317,53.59,88.54,0.9811,2.6305
38.4775,guard_position,2.3914,0.1463,1.2689,54.15,61.45,0.4035,2.3914
38.5109,forward_movement,0.9993,0.5465,0.7729,58.51,37.04,0.5418,0.9993
38.5443,guard_position,1.7568,0.1251,0.941,53.33,62.7,0.4492,1.7568
38.5776,kick_low,5.4009,0.9887,3.1948,20.82,55.64,1.9877,5.4009
38.611,backward_movement,0.7403,0.4595,0.5999,35.03,84.26,0.7403,0.6034
38.6444,kick_low,3.8887,1.3906,2.6397,36.88,12.72,0.61,3.8887
38.6778,kick_low,1.6895,2.3578,2.0236,66.86,11.83,1.2939,1.6895
38.7111,kick_low,0.2339,3.1504,1.6922,73.45,36.02,0.2226,0.2339
38.7445,kick_low,2.0297,3.2301,2.6299,24.33,18.48,2.0297,1.0908
38.7779,backward_movement,0.3537,0.4261,0.3899,27.25,16.52,0.3537,0.2871
38.8112,kick_low,1.0688,1.1768,1.1228,30.36,13.09,0.6799,1.0688
38.8446,kick_low,0.6616,1.0421,0.8518,17.62,38.45,0.6616,0.5243
38.878,kick_low,0.9947,1.4602,1.2275,12.75,29.58,0.509,0.9947
38.9114,kick_low,1.7143,1.0666,1.3904,1.29,28.1,1.7143,0.7027
38.9447,backward_movement,0.2274,0.5338,0.3806,14.38,17.28,0.156,0.2274
38.9781,kick_low,0.2999,1.0783,0.6891,14.55,4.61,0.2999,0.1886
39.0115,guard_position,2.2665,0.5331,1.3998,30.26,8.17,2.2665,0.9456
39.0448,backward_movement,0.8783,0.8629,0.8706,12.72,0.55,0.8783,0.0972
39.0782,kick_low,1.2351,2.4608,1.8479,44.97,1.37,1.2351,0.2022
39.1116,backward_movement,0.8982,0.6949,0.7966,54.58,3.3,0.8982,0.409
39.145,kick_low,1.1644,2.1422,1.6533,72.59,35.63,0.6691,1.1644
39.1783,kick_low,0.8069,1.9895,1.3982,58.77,47.36,0.8069,0.6007
39.2117,kick_low,0.6478,2.0632,1.3555,57.88,60.36,0.6478,0.1145
39.2451,kick_low,2.515,3.7695,3.1423,17.3,10.08,2.515,2.3613
39.2784,kick_low,1.4629,3.9438,2.7034,11.66,26.29,0.1737,1.4629
39.3118,kick_low,0.7447,1.65,1.1973,26.54,10.94,0.7447,0.2836
39.3452,kick_low,0.6409,1.5967,1.1188,33.87,1.49,0.2483,0.6409
39.3786,guard_position,1.74,0.5555,1.1477,65.06,18.31,1.74,0.1449
39.4119,kick_low,1.4235,3.9299,2.6767,50.67,7.69,0.8601,1.4235
39.4453,kick_low,0.9248,1.203,1.0639,31.12,25.18,0.9248,0.7349
39.4787,kick_low,1.3142,2.5236,1.9189,43.09,25.07,0.5468,1.3142
39.512,kick_low,2.2652,3.0692,2.6672,79.64,39.31,2.2652,0.5722
39.5454,kick_low,3.1031,3.8022,3.4527,19.01,17.66,3.1031,2.814
39.5788,kick_low,0.8358,3.7538,2.2948,22.82,8.39,0.8358,0.5441
39.6122,kick_low,3.6339,1.5566,2.5953,66.61,13.04,3.6339,0.3438
39.6455,kick_low,5.1535,1.0705,3.112,59.25,46.68,5.1535,1.8282
39.6789,kick_low,1.6657,2.0659,1.8658,35.77,79.86,0.2081,1.6657
39.7123,guard_position,1.8128,0.8882,1.3505,5.31,105.24,1.8128,1.3147
39.7456,forward_movement,1.0765,0.1313,0.6039,26.68,83.61,1.0765,0.8254
39.779,guard_position,1.8443,0.201,1.0226,50.07,51.99,1.4682,1.8443
39.8124,guard_position,1.7478,0.4908,1.1193,41.62,11.44,0.2818,1.7478
39.8458,kick_low,1.2715,1.4323,1.3519,46.75,14.41,1.2715,1.1
39.8791,kick_low,2.3851,1.0886,1.7369,67.27,19.78,2.3851,0.5143
39.9125,kick_low,4.648,1.0513,2.8496,0.34,7.22,4.648,0.7934
39.9459,guard_position,2.5829,0.6702,1.6265,45.83,11.34,2.5829,0.6086
39.9792,kick_low,1.9016,1.0331,1.4674,19.74,3.73,1.1081,1.9016
40.0126,backward_movement,0.9888,0.5692,0.779,21.73,23.53,0.5457,0.9888
40.046,kick_low,1.0062,1.29,1.1481,15.07,8.9,0.0366,1.0062
40.0794,backward_movement,0.7792,0.6112,0.6952,11.43,8.1,0.1651,0.7792
40.1127,guard_position,1.2969,0.151,0.724,11.37,31.52,1.2969,0.6126
40.1461,guard_position,1.102,0.1373,0.6197,13.68,19.68,1.102,0.5884
40.1795,backward_movement,1.0827,0.253,0.6679,7.07,19.15,1.0827,0.016
40.2128,guard_position,2.0418,0.5933,1.3175,38.26,29.53,2.0418,0.5563
40.2462,guard_position,1.322,0.2004,0.7612,5.41,14.09,1.322,0.7689
40.2796,guard_position,4.4825,0.3314,2.407,54.22,13.28,4.4825,0.3506
40.313,kick_low,3.5232,1.0986,2.3109,13.68,16.06,3.5232,0.2228
40.3463,guard_position,2.4151,0.4091,1.4121,42.46,54.24,1.651,2.4151
40.3797,guard_position,1.3781,0.0799,0.729,13.19,29.11,1.3781,0.7846
40.4131,kick_low,1.5403,4.1322,2.8362,12.48,101.23,1.3659,1.5403
40.4464,kick_low,1.9576,1.3985,1.6781,7.05,158.18,0.4764,1.9576
40.4798,kick_low,3.7878,1.1981,2.4929,103.29,167.22,3.7878,0.6854
40.5132,kick_low,2.3581,1.9261,2.1421,1.93,70.24,2.3581,1.6104
40.5466,kick_low,0.5615,0.9066,0.734,42.13,155.07,0.3736,0.5615
40.5799,kick_low,2.1128,1.9151,2.0139,1.36,162.19,2.1128,1.4512
40.6133,kick_low,2.3795,3.7107,3.0451,81.82,105.02,2.3795,0.5364
40.6467,kick_low,1.4431,1.5895,1.5163,3.21,109.78,1.4431,0.246
40.68,kick_low,2.294,2.5154,2.4047,22.63,57.74,1.3182,2.294
40.7134,forward_movement,1.0332,0.2811,0.6572,12.49,94.52,1.0332,0.9625
40.7468,guard_position,2.7712,0.7563,1.7637,64.41,112.7,2.7712,0.2861
40.7802,guard_position,1.9613,0.2103,1.0858,11.83,97.01,1.9613,0.507
40.8135,guard_position,1.2625,0.3819,0.8222,0.37,93.66,1.2625,0.2059
40.8469,kick_low,0.4143,2.0646,1.2395,23.54,89.51,0.3814,0.4143
40.8803,forward_movement,0.9649,0.4068,0.6859,9.96,89.22,0.9649,0.4464
40.9137,kick_low,1.2394,1.6397,1.4396,17.45,80.03,1.2394,0.7467
40.947,forward_movement,0.5283,0.5512,0.5398,15.36,84.0,0.0945,0.5283
40.9804,backward_movement,0.6773,0.4034,0.5404,21.34,64.49,0.3899,0.6773
41.0138,forward_movement,0.4429,0.2109,0.3269,16.68,44.76,0.4429,0.0372
41.0471,kick_low,0.9768,2.9675,1.9721,5.15,31.45,0.9768,0.3773
41.0805,kick_low,3.006,2.3441,2.675,78.01,113.9,3.006,1.1999
41.1139,kick_low,5.1609,1.7451,3.453,33.15,37.14,5.1609,0.4041
41.1473,kick_low,0.6068,2.0453,1.3261,34.4,33.95,0.5809,0.6068
41.1806,guard_position,0.849,0.8792,0.8641,42.36,50.63,0.6719,0.849
41.214,forward_movement,0.5664,0.195,0.3807,27.57,83.38,0.4226,0.5664
41.2474,forward_movement,0.8218,0.2408,0.5313,20.96,80.28,0.2614,0.8218
41.2807,backward_movement,0.4077,0.1975,0.3026,30.03,89.56,0.4077,0.2713
41.3141,kick_low,2.0692,2.1491,2.1092,22.84,32.33,0.4237,2.0692
41.3475,kick_low,1.202,1.8131,1.5075,10.22,80.31,0.2062,1.202
41.3809,backward_movement,0.6496,0.4652,0.5574,14.65,85.19,0.6496,0.4811
41.4142,guard_position,0.5857,0.2625,0.4241,21.56,95.85,0.5857,0.4249
41.4476,forward_movement,0.4609,0.3942,0.4276,20.27,71.31,0.1275,0.4609
41.481,guard_position,1.2385,0.1109,0.6747,33.93,97.34,0.2174,1.2385
41.5143,forward_movement,0.8398,0.1776,0.5087,43.84,83.81,0.3132,0.8398
41.5477,guard_position,0.5791,0.1438,0.3615,47.64,79.77,0.0864,0.5791
41.5811,guard_position,1.4658,0.3898,0.9278,29.92,50.67,1.1884,1.4658
41.6145,backward_movement,0.9189,0.3473,0.6331,25.23,47.72,0.3889,0.9189
41.6478,guard_position,1.3012,0.5962,0.9487,14.35,25.49,0.8517,1.3012
41.6812,forward_movement,0.6472,0.8938,0.7705,7.9,20.92,0.2875,0.6472
41.7146,guard_position,1.745,0.8853,1.3152,29.34,44.26,1.745,0.7723
41.7479,guard_position,1.8064,0.5846,1.1955,22.33,10.66,0.5754,1.8064
41.7813,guard_position,1.6815,0.8336,1.2575,9.63,20.73,1.6815,0.7897
41.8147,kick_low,1.9376,1.371,1.6543,3.3,92.44,0.7249,1.9376
41.8481,kick_low,0.7041,1.1894,0.9467,3.38,93.99,0.7041,0.2809
41.8814,kick_low,1.9681,1.4686,1.7183,28.58,91.68,1.9681,0.522
41.9148,kick_low,0.5565,0.901,0.7288,39.82,83.85,0.5565,0.1348
41.9482,backward_movement,0.5651,0.162,0.3635,45.23,80.14,0.0315,0.5651
41.9815,backward_movement,0.8278,0.508,0.6679,39.66,84.83,0.8278,0.3276
42.0149,backward_movement,1.0832,0.1817,0.6325,24.69,70.89,1.0832,0.9118
42.0483,guard_position,1.7982,0.2739,1.0361,12.06,69.68,1.7982,0.1736
42.0817,guard_position,1.609,0.3064,0.9577,36.67,76.0,1.609,0.4581
42.115,guard_position,1.6334,0.2664,0.9499,37.0,50.12,1.6334,1.1888
42.1484,guard_position,1.1763,0.2078,0.692,63.45,35.86,0.7425,1.1763
42.1818,guard_position,2.1003,0.2215,1.1609,41.27,64.87,1.326,2.1003
42.2151,guard_position,1.4341,0.1699,0.802,76.98,37.13,1.4341,1.4132
42.2485,guard_position,2.4872,0.6015,1.5443,27.17,7.47,2.4872,0.2654
42.2819,forward_movement,0.366,0.165,0.2655,20.85,11.65,0.2632,0.366
42.3153,guard_position,1.1297,0.241,0.6854,30.57,35.19,0.1259,1.1297
42.3486,guard_position,0.2923,0.3444,0.3183,36.06,24.32,0.0939,0.2923
42.382,forward_movement,0.5731,0.215,0.3941,23.91,41.17,0.5731,0.5321
42.4154,kick_low,1.2767,1.5393,1.408,50.36,9.32,1.2767,0.702
42.4487,kick_low,0.979,1.3698,1.1744,65.43,13.24,0.979,0.3193
42.4821,guard_position,1.2269,0.5666,0.8967,64.59,11.0,0.7795,1.2269
42.5155,guard_position,2.401,0.6672,1.5341,10.2,33.49,2.401,1.6125
42.5489,guard_position,0.3827,0.5506,0.4666,17.07,23.64,0.2997,0.3827
42.5822,guard_position,2.5504,0.3432,1.4468,6.88,71.08,0.7836,2.5504
42.6156,kick_low,1.801,0.9518,1.3764,6.73,56.13,0.1021,1.801
42.649,backward_movement,0.9061,0.625,0.7655,20.32,52.1,0.1855,0.9061
42.6823,forward_movement,0.371,0.284,0.3275,7.68,43.15,0.119,0.371
42.7157,guard_position,1.7658,0.2469,1.0063,12.77,75.67,0.3036,1.7658
42.7491,backward_movement,0.6903,0.1376,0.4139,9.87,45.58,0.4817,0.6903
42.7825,forward_movement,0.3054,0.1704,0.2379,3.51,59.42,0.0751,0.3054
42.8158,forward_movement,0.6659,0.5698,0.6178,15.19,16.03,0.6659,0.0826
42.8492,kick_low,1.0184,2.304,1.6612,4.45,4.22,1.0184,0.7989
42.8826,kick_low,2.1614,0.9565,1.559,47.91,1.14,2.1614,0.5706
42.916,kick_low,0.5086,1.2249,0.8667,56.79,4.11,0.2831,0.5086
42.9493,guard_position,2.7401,0.7917,1.7659,5.77,26.78,2.7401,0.6544
42.9827,backward_movement,0.5726,0.8752,0.7239,2.69,14.88,0.4857,0.5726
43.0161,kick_low,1.4796,1.4973,1.4884,6.47,93.01,0.9539,1.4796
43.0494,kick_low,1.6294,2.33,1.9797,65.36,112.27,1.6294,1.5551
43.0828,kick_low,2.5581,1.3046,1.9314,46.59,101.5,1.8259,2.5581
43.1162,kick_low,1.6083,3.0587,2.3335,38.86,87.03,1.6083,0.3163
43.1496,kick_low,2.1041,3.299,2.7015,18.57,111.61,2.1041,1.2766
43.1829,kick_low,1.659,1.0234,1.3412,13.58,97.69,0.9467,1.659
43.2163,punch_right,1.29,0.7403,1.0152,24.67,119.4,0.5168,1.29
43.2497,backward_movement,0.8526,0.6218,0.7372,45.7,65.88,0.5086,0.8526
43.283,backward_movement,0.1413,0.1184,0.1299,31.65,86.86,0.1348,0.1413
