timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
21.3579,kick_low,0.8018,1.4088,1.1053,61.85,87.68,0.7949,0.8018
21.3912,punch_right,2.0498,0.5457,1.2977,87.18,115.98,1.3818,2.0498
21.4246,kick_low,1.4857,3.1143,2.3,104.98,57.78,1.0728,1.4857
21.458,punch_left,1.2478,0.8033,1.0255,129.32,75.04,1.2478,0.2747
21.4913,kick_low,0.9023,3.402,2.1521,132.49,111.25,0.2867,0.9023
21.5247,kick_low,1.3805,1.1089,1.2447,125.71,107.61,0.5102,1.3805
21.5581,kick_low,1.1469,1.0529,1.0999,116.38,111.85,0.8425,1.1469
21.5915,kick_low,2.4635,2.138,2.3008,98.58,106.51,0.3813,2.4635
21.6248,kick_low,2.521,1.4351,1.978,88.42,122.25,0.3984,2.521
21.6582,kick_low,1.7742,1.0866,1.4304,85.04,88.12,0.4361,1.7742
21.6916,guard_position,1.4432,0.3267,0.8849,83.19,83.19,0.6122,1.4432
21.7249,guard_position,1.0634,0.7444,0.9039,78.7,95.81,0.1632,1.0634
21.7583,kick_low,0.3196,7.7015,4.0106,78.06,85.71,0.1582,0.3196
21.7917,kick_low,3.0772,4.1064,3.5918,79.72,111.9,0.4245,3.0772
21.8251,kick_low,3.7369,4.4495,4.0932,72.38,103.11,0.6846,3.7369
21.8584,kick_low,0.6006,5.3163,2.9585,70.23,94.09,0.2176,0.6006
21.8918,kick_low,0.8617,5.2504,3.0561,72.97,103.05,0.4113,0.8617
21.9252,kick_low,1.5913,0.9688,1.2801,78.61,119.01,0.2235,1.5913
21.9586,punch_right,1.4251,0.2716,0.8484,85.24,108.22,0.5855,1.4251
21.9919,kick_low,0.9594,5.3522,3.1558,87.2,97.04,0.2812,0.9594
22.0253,kick_low,0.5375,4.5684,2.5529,82.75,93.4,0.5375,0.3533
22.0587,kick_low,0.4962,1.828,1.1621,79.43,86.34,0.2197,0.4962
22.092,kick_low,0.7749,6.9584,3.8667,70.03,82.4,0.3043,0.7749
22.1254,kick_low,0.539,0.9672,0.7531,73.18,73.56,0.2117,0.539
22.1588,kick_low,0.4325,4.2748,2.3537,63.23,70.64,0.4325,0.2784
22.1922,forward_movement,0.2467,0.8249,0.5358,59.63,67.81,0.2467,0.1541
22.2255,backward_movement,0.2908,0.5795,0.4352,60.27,64.39,0.2908,0.2641
22.2589,backward_movement,0.3341,0.4355,0.3848,57.38,64.03,0.3341,0.1513
22.2923,kick_low,0.5464,5.6778,3.1121,54.43,71.22,0.3085,0.5464
22.3256,backward_movement,0.3016,0.6484,0.475,48.11,66.69,0.1985,0.3016
22.359,kick_low,0.2385,4.2017,2.2201,47.06,55.19,0.1993,0.2385
22.3924,kick_low,0.4413,4.8896,2.6654,41.57,61.49,0.4413,0.395
22.4258,backward_movement,0.5032,0.3683,0.4358,44.88,78.69,0.4438,0.5032
22.4591,kick_low,0.2654,2.0081,1.1367,37.22,66.83,0.2059,0.2654
22.4925,kick_low,0.4151,1.4286,0.9219,39.92,72.2,0.4151,0.2467
22.5259,kick_low,0.3213,0.9121,0.6167,46.69,71.58,0.3213,0.1387
22.5592,forward_movement,0.504,0.175,0.3395,44.46,69.4,0.0886,0.504
22.5926,guard_position,0.2417,0.7527,0.4972,42.51,66.54,0.2417,0.2344
22.626,kick_low,0.4755,2.0358,1.2557,45.14,67.9,0.3032,0.4755
22.6594,backward_movement,0.2012,0.176,0.1886,43.74,76.02,0.2012,0.1368
22.6927,guard_position,0.2296,0.0252,0.1274,44.36,74.44,0.2296,0.091
22.7261,guard_position,0.1362,0.3019,0.2191,43.89,77.79,0.1334,0.1362
22.7595,guard_position,0.3721,0.3281,0.3501,37.89,83.41,0.3721,0.1531
22.7928,kick_low,0.2422,1.2925,0.7674,38.8,79.72,0.1315,0.2422
22.8262,guard_position,0.1708,0.1809,0.1759,41.82,78.68,0.1708,0.1171
22.8596,guard_position,0.7107,0.154,0.4323,37.48,55.76,0.1071,0.7107
22.893,forward_movement,0.4687,0.1437,0.3062,42.99,58.58,0.2094,0.4687
22.9263,backward_movement,1.0276,0.347,0.6873,41.03,63.67,0.0472,1.0276
22.9597,forward_movement,0.8101,0.8012,0.8057,46.72,57.18,0.433,0.8101
22.9931,forward_movement,0.3796,0.2095,0.2946,34.25,68.35,0.3584,0.3796
23.0264,guard_position,0.2557,0.8118,0.5338,42.17,63.77,0.0991,0.2557
23.0598,guard_position,0.6471,0.2987,0.4729,53.76,67.51,0.4911,0.6471
23.0932,guard_position,1.0106,0.3476,0.6791,46.36,68.64,0.1682,1.0106
23.1266,kick_low,0.5386,0.9254,0.732,42.72,80.54,0.0551,0.5386
23.1599,kick_low,0.7594,1.4829,1.1212,40.2,66.87,0.1154,0.7594
23.1933,forward_movement,0.4113,0.1312,0.2712,39.13,59.23,0.0505,0.4113
23.2267,kick_low,1.0682,1.1462,1.1072,41.05,58.18,0.186,1.0682
23.26,backward_movement,0.2741,0.2473,0.2607,37.91,68.62,0.1896,0.2741
23.2934,guard_position,0.5084,0.7859,0.6471,37.63,69.72,0.5084,0.1541
23.3268,kick_low,0.405,1.9297,1.1673,38.53,75.04,0.405,0.3156
23.3602,kick_low,1.1223,3.1184,2.1203,31.62,80.01,0.1971,1.1223
23.3935,kick_low,1.6701,4.2984,2.9843,42.3,116.54,0.3025,1.6701
23.4269,backward_movement,0.4718,0.7994,0.6356,42.73,126.48,0.0619,0.4718
23.4603,guard_position,2.6416,0.6928,1.6672,48.68,94.34,0.1575,2.6416
23.4936,backward_movement,0.3293,0.7309,0.5301,41.33,74.4,0.1162,0.3293
23.527,kick_low,0.7196,2.1742,1.4469,35.44,62.19,0.2615,0.7196
23.5604,forward_movement,0.5475,0.2571,0.4023,29.89,66.51,0.381,0.5475
23.5938,kick_low,0.9044,1.6746,1.2895,33.51,67.27,0.1327,0.9044
23.6271,kick_low,0.1443,0.9933,0.5688,33.5,70.13,0.1443,0.1105
23.6605,forward_movement,0.203,0.6053,0.4042,32.83,62.69,0.1875,0.203
23.6939,guard_position,0.2046,0.7955,0.5001,35.22,72.13,0.129,0.2046
23.7272,kick_low,0.9035,1.4157,1.1596,36.34,77.92,0.089,0.9035
23.7606,backward_movement,0.2867,0.554,0.4204,37.12,83.13,0.0725,0.2867
23.794,backward_movement,0.9546,0.0909,0.5228,49.58,84.85,0.2666,0.9546
23.8274,backward_movement,0.7108,0.3262,0.5185,60.18,92.18,0.7108,0.6494
23.8607,guard_position,0.7726,0.3555,0.5641,76.91,81.84,0.7726,0.6267
23.8941,forward_movement,0.9192,0.2823,0.6007,85.41,90.32,0.8583,0.9192
23.9275,guard_position,0.9382,0.536,0.7371,100.29,93.86,0.9382,0.6279
23.9608,punch_left,2.3898,0.292,1.3409,127.04,90.01,2.3898,0.2402
23.9942,forward_movement,1.0762,0.1716,0.6239,137.34,107.1,1.0762,0.5428
24.0276,kick_low,4.2651,1.2841,2.7746,169.6,105.24,4.2651,1.4318
24.061,kick_low,1.066,2.094,1.58,173.95,113.1,0.6553,1.066
24.0943,kick_low,1.1901,0.9865,1.0883,152.9,62.67,0.3173,1.1901
24.1277,punch_left,1.1829,0.5708,0.8769,132.63,44.95,1.1829,0.3113
24.1611,punch_left,2.7896,0.8538,1.8217,111.04,37.9,2.7896,1.2892
24.1945,guard_position,1.7992,0.2086,1.0039,78.69,60.56,1.7992,1.1414
24.2278,guard_position,1.4486,0.5947,1.0217,86.27,45.13,0.2185,1.4486
24.2612,kick_low,0.9102,1.1826,1.0464,81.33,92.96,0.3536,0.9102
24.2946,backward_movement,0.634,0.4751,0.5545,73.62,76.63,0.634,0.5574
24.3279,backward_movement,0.7591,0.4422,0.6007,65.1,83.04,0.7591,0.5172
24.3613,backward_movement,0.6772,0.6821,0.6796,64.36,72.14,0.5001,0.6772
24.3947,backward_movement,0.5387,0.1228,0.3308,63.42,74.41,0.5387,0.4944
24.4281,backward_movement,0.3584,0.1422,0.2503,61.32,77.55,0.3584,0.349
24.4614,backward_movement,0.4925,0.2024,0.3474,56.21,81.66,0.4925,0.1414
24.4948,backward_movement,0.4631,0.1368,0.2999,56.92,76.76,0.2973,0.4631
24.5282,backward_movement,0.3264,0.2837,0.3051,55.78,74.55,0.3264,0.2894
24.5615,backward_movement,0.2434,0.5199,0.3817,57.11,78.93,0.2434,0.178
24.5949,backward_movement,0.2348,0.5658,0.4003,56.34,81.29,0.2348,0.2183
24.6283,backward_movement,0.4476,0.1734,0.3105,53.16,80.41,0.4476,0.2773
24.6617,backward_movement,0.1578,0.5776,0.3677,55.87,75.48,0.091,0.1578
24.695,backward_movement,0.1463,0.3556,0.2509,57.4,75.55,0.1197,0.1463
24.7284,backward_movement,0.2218,0.4316,0.3267,59.16,76.5,0.2218,0.2127
24.7618,backward_movement,0.3765,0.6607,0.5186,57.73,76.12,0.3765,0.0591
24.7951,kick_low,2.6114,1.4787,2.0451,54.98,113.92,0.3519,2.6114
24.8285,guard_position,2.1291,0.1493,1.1392,53.05,63.74,0.1621,2.1291
24.8619,forward_movement,0.4316,0.2486,0.3401,47.44,57.63,0.3935,0.4316
24.8953,backward_movement,0.4261,0.7859,0.606,48.66,55.16,0.3162,0.4261
24.9286,kick_low,0.1687,1.2851,0.7269,50.23,61.71,0.1135,0.1687
24.962,forward_movement,0.1583,0.255,0.2067,51.64,60.32,0.1583,0.1394
24.9954,kick_low,0.4078,3.5595,1.9836,46.28,64.06,0.1342,0.4078
25.0287,guard_position,0.4309,0.6615,0.5462,45.28,68.88,0.1911,0.4309
25.0621,guard_position,0.5986,0.7168,0.6577,46.1,59.29,0.1925,0.5986
25.0955,guard_position,0.3682,0.1634,0.2658,41.56,56.9,0.3682,0.172
25.1289,guard_position,0.4799,0.0773,0.2786,41.79,60.83,0.327,0.4799
25.1622,kick_low,0.2053,1.017,0.6111,44.61,66.08,0.2053,0.1066
25.1956,backward_movement,0.2118,0.2021,0.2069,43.2,68.61,0.2118,0.1019
25.229,guard_position,0.4723,0.1078,0.2901,34.9,62.19,0.0178,0.4723
25.2623,guard_position,0.3227,0.5443,0.4335,38.14,67.82,0.2417,0.3227
25.2957,kick_low,0.2125,1.1294,0.6709,43.74,63.03,0.2125,0.1726
25.3291,backward_movement,0.2051,0.0564,0.1308,45.11,65.16,0.0966,0.2051
25.3625,forward_movement,0.237,0.6084,0.4227,42.31,66.37,0.237,0.1384
25.3958,kick_low,0.1685,2.1562,1.1623,40.27,62.39,0.1685,0.0392
25.4292,backward_movement,0.4541,0.8332,0.6437,46.41,61.86,0.4541,0.3788
25.4626,forward_movement,0.1977,0.3308,0.2643,43.71,58.74,0.1389,0.1977
25.4959,backward_movement,0.1372,0.6123,0.3748,38.28,55.47,0.0856,0.1372
25.5293,backward_movement,0.3323,0.6115,0.4719,35.61,55.67,0.3323,0.1619
25.5627,forward_movement,0.2038,0.7226,0.4632,38.73,51.87,0.1712,0.2038
25.5961,backward_movement,0.4178,0.7987,0.6082,41.3,52.46,0.1062,0.4178
25.6294,guard_position,0.2141,0.387,0.3006,39.68,57.54,0.2141,0.1575
25.6628,guard_position,0.2658,0.1934,0.2296,43.15,60.32,0.2658,0.0947
25.6962,guard_position,0.2427,0.1293,0.186,48.28,69.87,0.0533,0.2427
25.7295,kick_low,0.3516,1.2127,0.7822,49.26,68.57,0.0616,0.3516
25.7629,forward_movement,0.292,0.4927,0.3923,47.37,66.62,0.1613,0.292
25.7963,forward_movement,0.2139,0.1448,0.1794,40.51,72.35,0.0288,0.2139
25.8297,forward_movement,0.0584,0.5041,0.2813,39.69,72.08,0.0584,0.0518
25.863,kick_low,0.1261,1.0292,0.5777,38.65,75.17,0.1261,0.0701
25.863,guard_position,0.0,0.0,0.0,42.94,92.47,0.0,0.0
25.8964,forward_movement,0.3458,0.6255,0.4857,38.01,40.41,0.3458,0.3223
25.8964,forward_movement,0.6358,0.3644,0.5001,37.62,84.24,0.3091,0.6358
25.9298,kick_low,0.6842,2.0278,1.356,36.66,50.17,0.6842,0.3989
25.9298,kick_low,0.6513,3.0438,1.8476,38.89,61.67,0.6493,0.6513
25.9631,forward_movement,0.7988,0.7952,0.797,36.14,33.11,0.64,0.7988
25.9631,kick_low,0.6481,4.7818,2.715,41.85,71.66,0.0615,0.6481
25.9965,kick_low,0.2745,3.4249,1.8497,34.87,1.16,0.2745,0.209
25.9965,kick_low,0.3614,4.1587,2.2601,45.77,80.01,0.2928,0.3614
26.0299,kick_low,1.1846,2.6008,1.8927,49.51,36.63,1.1846,0.5778
26.0633,kick_low,1.2597,3.0269,2.1433,67.91,60.29,0.4704,1.2597
26.0966,kick_low,1.042,1.202,1.122,91.74,75.63,0.8705,1.042
26.13,kick_low,4.1904,2.7166,3.4535,84.18,145.12,0.5006,4.1904
26.1634,kick_low,4.2892,3.2882,3.7887,51.27,88.81,1.318,4.2892
26.1968,kick_low,0.6184,4.7436,2.681,55.61,97.61,0.086,0.6184
26.2301,kick_low,1.3804,1.6171,1.4988,59.37,129.78,0.1794,1.3804
26.2635,punch_right,2.7125,0.5303,1.6214,57.49,151.5,0.172,2.7125
26.2969,punch_right,1.5471,0.4976,1.0223,84.03,127.65,1.1359,1.5471
26.3302,guard_position,1.9684,0.5499,1.2591,84.53,103.31,0.1739,1.9684
26.3636,kick_low,1.1509,5.3898,3.2703,77.82,90.05,0.3018,1.1509
26.397,kick_low,0.5021,4.229,2.3656,60.81,84.1,0.5021,0.3772
26.4304,forward_movement,0.1258,0.7408,0.4333,56.54,74.98,0.1258,0.1157
26.4304,kick_low,1.235,2.0281,1.6316,60.21,95.02,0.8087,1.235
26.4637,kick_low,0.3817,4.9235,2.6526,59.39,72.1,0.3817,0.3334
26.4971,kick_low,0.5034,3.4323,1.9678,53.6,52.27,0.0501,0.5034
26.5305,kick_low,0.8023,1.5118,1.157,39.32,47.73,0.3629,0.8023
26.5638,backward_movement,0.2476,0.0867,0.1671,41.03,59.99,0.2476,0.1351
26.5638,kick_low,0.5931,1.3193,0.9562,46.62,76.77,0.5931,0.4897
26.5972,forward_movement,1.0526,0.3098,0.6812,39.55,52.5,0.5001,1.0526
26.5972,kick_low,0.4112,1.2269,0.8191,35.98,79.59,0.4112,0.2827
26.6306,backward_movement,0.3367,0.1907,0.2637,40.98,41.76,0.1587,0.3367
26.6306,kick_low,0.3078,2.4037,1.3557,37.87,90.48,0.2452,0.3078
26.664,kick_low,0.5244,2.7733,1.6489,43.03,63.3,0.0729,0.5244
26.664,kick_low,0.3005,1.9253,1.1129,36.4,74.2,0.2276,0.3005
26.6973,kick_low,0.3511,3.4841,1.9176,36.67,48.72,0.1891,0.3511
26.6973,kick_low,0.1537,1.7133,0.9335,38.63,79.04,0.1132,0.1537
26.7307,guard_position,0.3407,0.5112,0.426,41.92,93.02,0.2596,0.3407
26.7307,kick_low,0.0769,0.949,0.5129,37.57,97.04,0.0769,0.0719
26.7641,kick_low,0.5095,1.0086,0.7591,41.92,49.94,0.1177,0.5095
26.7974,kick_low,0.4607,1.4364,0.9485,42.22,62.84,0.0469,0.4607
26.8308,kick_low,0.2617,2.8631,1.5624,38.48,69.5,0.2617,0.1596
26.8642,kick_low,0.5285,1.8157,1.1721,47.33,79.48,0.5285,0.0706
26.8976,kick_low,0.3278,2.576,1.4519,40.75,73.83,0.3278,0.1746
26.9309,forward_movement,0.4979,0.4321,0.465,39.62,74.79,0.4979,0.2263
26.9643,kick_low,0.2658,5.0639,2.6649,42.69,76.61,0.2658,0.1621
26.9977,kick_low,0.2872,4.538,2.4126,48.72,72.66,0.2872,0.2232
27.031,forward_movement,0.1786,0.2261,0.2023,49.69,73.01,0.0473,0.1786
27.0644,kick_low,0.1642,3.4964,1.8303,48.62,75.71,0.1642,0.0861
27.0978,kick_low,0.3259,1.3785,0.8522,46.77,77.89,0.3259,0.0259
27.1312,kick_low,0.3579,1.4223,0.8901,42.89,74.9,0.0252,0.3579
27.1645,forward_movement,0.5061,0.4781,0.4921,45.76,64.5,0.193,0.5061
27.1645,kick_low,0.9247,2.624,1.7744,45.39,91.02,0.9247,0.9007
27.1979,kick_low,0.3902,3.7776,2.0839,44.23,44.35,0.0974,0.3902
27.1979,kick_low,0.3166,5.1989,2.7577,44.65,91.99,0.3166,0.2252
27.2313,kick_low,0.3937,2.9577,1.6757,44.25,48.14,0.3937,0.2769
27.2313,kick_low,0.3581,4.7468,2.5525,52.34,98.66,0.3581,0.2328
27.2646,kick_low,0.9261,1.047,0.9866,64.89,69.5,0.7291,0.9261
27.2646,kick_low,0.53,1.7269,1.1284,53.48,84.55,0.2477,0.53
27.298,kick_low,0.5258,3.2886,1.9072,55.98,69.34,0.5258,0.3417
27.298,kick_low,0.2537,3.3225,1.7881,45.14,94.52,0.2537,0.1252
27.3314,kick_low,0.8318,1.7554,1.2936,41.02,55.87,0.1704,0.8318
27.3314,kick_low,0.3607,3.7945,2.0776,47.24,67.49,0.2662,0.3607
27.3648,kick_low,0.8049,1.3929,1.0989,40.22,37.33,0.8049,0.3681
27.3648,kick_low,0.628,0.9746,0.8013,46.05,65.03,0.628,0.2132
27.3981,kick_low,0.5707,4.3032,2.437,53.07,66.27,0.5707,0.2695
27.3981,kick_low,0.4732,3.46,1.9666,37.1,95.9,0.2206,0.4732
27.4315,kick_low,0.4402,1.0625,0.7513,45.11,59.68,0.4402,0.1999
27.4315,forward_movement,0.9093,0.3426,0.6259,36.31,86.23,0.3004,0.9093
27.4649,kick_low,0.386,2.5121,1.449,27.51,62.97,0.2558,0.386
27.4649,backward_movement,0.709,0.6474,0.6782,39.02,93.37,0.1239,0.709
27.4982,kick_low,0.3947,3.5029,1.9488,32.88,69.83,0.2975,0.3947
27.5316,backward_movement,0.4599,0.8158,0.6378,40.72,80.61,0.4599,0.4595
27.5316,kick_low,0.8175,1.5383,1.1779,44.67,90.09,0.5707,0.8175
27.565,kick_low,0.451,1.6218,1.0364,39.71,76.75,0.1412,0.451
27.5984,backward_movement,0.5762,0.4147,0.4954,51.24,85.35,0.471,0.5762
27.6317,forward_movement,0.0901,0.5771,0.3336,57.54,80.32,0.0892,0.0901
27.6651,kick_low,0.3329,1.1292,0.7311,69.75,76.21,0.3329,0.2243
27.6985,kick_low,0.2906,2.7419,1.5162,66.8,81.36,0.2906,0.0156
27.7318,backward_movement,0.2655,0.3046,0.285,70.16,96.1,0.2655,0.2177
27.7652,backward_movement,0.5052,0.1758,0.3405,79.8,98.91,0.5052,0.2464
27.7986,guard_position,1.5671,0.3802,0.9737,98.64,99.62,0.7986,1.5671
27.832,kick_low,1.6376,2.7207,2.1792,133.04,112.44,1.565,1.6376
27.8653,kick_low,2.6089,1.7232,2.166,148.06,135.49,2.6089,1.9048
27.8987,kick_low,1.3857,3.6797,2.5327,160.14,128.53,0.9157,1.3857
27.9321,kick_low,0.6341,1.7717,1.2029,153.68,115.33,0.6341,0.4282
27.9654,forward_movement,0.1603,0.7837,0.472,136.05,123.76,0.1389,0.1603
27.9988,kick_low,0.6143,1.3861,1.0002,126.2,114.41,0.3119,0.6143
28.0322,kick_low,1.2113,1.0553,1.1333,132.26,162.49,1.2113,0.9748
28.0656,guard_position,2.8807,0.2521,1.5664,116.58,104.59,0.6549,2.8807
28.0989,guard_position,1.583,0.6813,1.1321,95.07,130.82,1.583,0.6347
28.1323,kick_low,5.1428,3.1894,4.1661,91.6,96.2,0.7058,5.1428
28.1657,kick_low,0.5576,2.9281,1.7428,90.4,92.57,0.4654,0.5576
28.199,guard_position,0.7709,0.2253,0.4981,90.48,95.54,0.1865,0.7709
28.2324,kick_low,3.1339,7.0766,5.1053,83.24,135.17,0.3303,3.1339
28.2658,backward_movement,1.094,0.3425,0.7183,77.84,168.82,1.094,0.6082
28.2658,kick_low,4.5884,7.3343,5.9613,76.46,136.12,2.2918,4.5884
28.2992,backward_movement,0.4174,0.2533,0.3354,82.12,167.45,0.1346,0.4174
28.3325,guard_position,1.1032,0.3061,0.7046,72.88,158.28,1.1032,0.2383
28.3659,punch_right,2.5576,0.3184,1.438,64.47,126.3,0.4682,2.5576
28.3993,guard_position,1.6208,0.4679,1.0444,98.15,117.85,1.6208,0.8099
28.4327,backward_movement,1.0451,0.1364,0.5908,85.37,91.45,0.6707,1.0451
28.466,guard_position,1.4836,0.0895,0.7866,84.65,69.72,0.1108,1.4836
28.4994,backward_movement,0.6179,0.1315,0.3747,76.66,83.7,0.4199,0.6179
28.5328,kick_low,0.6452,7.1117,3.8785,65.21,74.79,0.2963,0.6452
28.5661,kick_low,0.335,6.4652,3.4001,54.77,64.35,0.335,0.2283
28.5995,kick_low,0.5834,1.0281,0.8057,49.05,60.11,0.0441,0.5834
28.6329,kick_low,0.2459,2.2766,1.2612,54.83,62.69,0.0784,0.2459
28.6663,kick_low,0.2146,1.1488,0.6817,56.44,61.88,0.2146,0.1799
28.6996,kick_low,0.1748,6.7466,3.4607,54.83,63.82,0.1748,0.0184
28.733,kick_low,0.1813,2.0362,1.1087,48.12,65.21,0.1813,0.0457
28.7664,kick_low,0.1727,2.2912,1.2319,53.94,70.27,0.1642,0.1727
28.7997,backward_movement,0.1531,0.2743,0.2137,50.34,76.46,0.1531,0.1122
28.8331,backward_movement,0.3066,0.1931,0.2499,44.98,78.73,0.1833,0.3066
28.8665,forward_movement,0.2683,0.3071,0.2877,49.03,73.23,0.1261,0.2683
28.8999,forward_movement,0.2235,0.2156,0.2195,47.6,67.21,0.0313,0.2235
28.9332,guard_position,0.2461,0.0579,0.152,43.84,68.41,0.2461,0.0841
28.9666,backward_movement,0.4555,0.0887,0.2721,40.57,70.02,0.1532,0.4555
29.0,kick_low,0.1491,6.5945,3.3718,46.37,68.51,0.1491,0.0574
29.0333,kick_low,0.1994,6.8334,3.5164,48.82,68.18,0.1994,0.1637
29.0667,kick_low,0.3895,3.8271,2.1083,38.48,76.59,0.3895,0.3031
29.1001,kick_low,0.2357,3.8122,2.024,42.15,73.72,0.1641,0.2357
29.1335,backward_movement,0.1923,0.1402,0.1662,47.51,74.78,0.1923,0.0671
29.1668,forward_movement,0.5128,0.1564,0.3346,45.34,68.98,0.3926,0.5128
29.2002,backward_movement,0.146,0.5698,0.3579,42.09,72.5,0.146,0.1201
29.2336,backward_movement,0.3665,0.7607,0.5636,44.72,55.89,0.1488,0.3665
29.2669,backward_movement,0.4625,0.1033,0.2829,45.33,64.13,0.1811,0.4625
29.3003,backward_movement,0.3543,0.0957,0.225,47.24,70.68,0.083,0.3543
29.3337,forward_movement,0.4405,0.1235,0.282,40.4,73.92,0.4405,0.1019
29.3671,guard_position,0.1098,0.2274,0.1686,41.74,61.13,0.0594,0.1098
29.4004,forward_movement,0.2737,0.3574,0.3155,41.04,53.46,0.0776,0.2737
29.4338,guard_position,0.2383,0.1302,0.1842,41.77,53.55,0.1586,0.2383
29.4672,backward_movement,0.1199,0.2542,0.1871,43.62,61.06,0.0838,0.1199
29.5005,guard_position,0.0977,0.112,0.1049,39.44,62.46,0.0977,0.0496
29.5339,kick_low,0.5333,1.54,1.0367,35.28,62.08,0.5333,0.0706
29.5673,backward_movement,0.2477,0.403,0.3253,35.28,75.98,0.2477,0.196
29.6007,kick_low,0.3639,2.1714,1.2677,37.23,87.91,0.3639,0.2882
29.634,kick_low,0.5046,4.0349,2.2698,37.01,73.08,0.0325,0.5046
29.6674,forward_movement,0.9813,0.1303,0.5558,41.16,73.48,0.1423,0.9813
29.7008,forward_movement,0.2728,0.2826,0.2777,46.62,72.43,0.1832,0.2728
29.7341,backward_movement,0.4218,0.27,0.3459,40.47,76.7,0.1498,0.4218
29.7675,forward_movement,0.4358,0.3334,0.3846,39.46,69.25,0.0763,0.4358
29.8009,kick_low,0.244,1.2906,0.7673,39.09,72.82,0.244,0.0493
29.8343,kick_low,0.2298,1.7526,0.9912,42.17,65.47,0.139,0.2298
29.8676,kick_low,0.4361,8.4897,4.4629,49.52,76.62,0.214,0.4361
29.901,kick_low,0.6621,7.5257,4.0939,47.4,64.6,0.416,0.6621
29.9344,guard_position,1.1291,0.4459,0.7875,37.89,84.89,0.3568,1.1291
29.9677,backward_movement,0.2624,0.2777,0.2701,35.62,81.63,0.2624,0.2149
30.0011,guard_position,1.3748,0.2571,0.8159,35.73,78.45,1.3748,0.4951
30.0345,guard_position,1.0533,0.5737,0.8135,59.69,103.47,0.3943,1.0533
30.0679,forward_movement,0.9519,0.1859,0.5689,61.33,133.26,0.9297,0.9519
30.1012,backward_movement,0.3973,0.1755,0.2864,70.79,115.94,0.3973,0.1996
30.1346,forward_movement,0.5029,0.3633,0.4331,63.85,126.35,0.2891,0.5029
30.168,punch_right,1.2414,0.4738,0.8576,77.72,153.71,0.2762,1.2414
30.2013,kick_low,0.6231,7.2391,3.9311,72.75,153.11,0.2069,0.6231
30.2347,forward_movement,1.0699,0.4601,0.765,62.65,102.22,0.1306,1.0699
30.2681,kick_low,3.3972,2.5475,2.9723,73.57,104.22,0.322,3.3972
30.3015,kick_low,2.8753,2.4728,2.674,58.7,152.71,0.3049,2.8753
30.3348,forward_movement,1.0316,0.4539,0.7427,68.14,146.52,0.3369,1.0316
30.3682,forward_movement,0.6812,0.2489,0.4651,44.05,133.09,0.2447,0.6812
30.4016,guard_position,0.7709,0.4,0.5855,41.85,118.71,0.2298,0.7709
30.435,guard_position,1.1266,0.2958,0.7112,44.11,92.23,0.301,1.1266
30.4683,guard_position,1.2546,0.1811,0.7179,63.76,87.84,0.7038,1.2546
30.5017,backward_movement,0.8299,0.2038,0.5168,65.1,97.12,0.2636,0.8299
30.5351,kick_low,0.7225,2.6074,1.665,77.42,115.01,0.7225,0.2778
30.5684,kick_low,0.8108,7.0981,3.9545,97.45,116.74,0.8108,0.6522
30.6018,punch_right,1.1266,0.2958,0.7112,105.39,111.31,0.4768,1.1266
30.6352,guard_position,1.7462,0.187,0.9666,101.68,88.01,0.5178,1.7462
30.6686,backward_movement,0.7213,0.3005,0.5109,93.85,85.64,0.6423,0.7213
30.7019,backward_movement,0.7987,0.14,0.4693,85.32,87.96,0.7987,0.3096
30.7353,backward_movement,0.8,0.2001,0.5,75.9,99.83,0.8,0.7292
30.7687,backward_movement,1.0222,0.1806,0.6014,59.47,95.6,1.0222,0.8164
30.802,backward_movement,0.5147,0.1386,0.3266,52.41,99.16,0.4108,0.5147
30.8354,backward_movement,0.4907,0.2047,0.3477,52.61,95.25,0.1225,0.4907
30.8688,guard_position,0.5933,0.2513,0.4223,39.41,94.83,0.5933,0.3886
30.9022,guard_position,1.3386,0.0845,0.7115,44.5,97.6,0.3198,1.3386
30.9355,guard_position,0.609,0.1917,0.4003,44.36,85.38,0.2478,0.609
30.9689,backward_movement,0.2538,0.348,0.3009,45.48,87.93,0.2273,0.2538
31.0023,punch_right,1.9437,0.1176,1.0306,44.84,105.85,0.0909,1.9437
31.0356,guard_position,1.5014,0.1227,0.8121,52.72,79.43,0.2101,1.5014
31.069,forward_movement,0.3736,0.1159,0.2447,52.33,79.86,0.0679,0.3736
31.1024,forward_movement,0.6739,0.6584,0.6662,49.29,81.9,0.2734,0.6739
31.1358,guard_position,2.6456,0.226,1.4358,44.29,102.57,0.2548,2.6456
31.1691,kick_low,2.4007,1.2048,1.8027,52.13,104.19,0.2174,2.4007
31.2025,kick_low,0.7637,1.498,1.1309,49.07,80.29,0.211,0.7637
31.2359,kick_low,0.4476,1.2363,0.8419,52.5,81.52,0.2003,0.4476
31.2692,kick_low,0.6626,1.3571,1.0099,61.7,95.31,0.4483,0.6626
31.3026,backward_movement,0.7502,0.1321,0.4411,62.69,79.85,0.2391,0.7502
31.336,guard_position,0.2676,0.2879,0.2777,59.72,81.57,0.0518,0.2676
31.3694,forward_movement,0.3748,0.4181,0.3964,61.14,88.53,0.2502,0.3748
