timestamp,action_type,hand_speed,leg_speed,movement_intensity
18.973990108803164,kick_low,0.6364747389521132,1.1074614744451472,0.8719681066986302
19.073853214638973,guard_position,0.6268746139144445,0.6557054068853881,0.6412900103999164
19.37344253214639,kick_low,0.7426491858795156,1.3432695864059216,1.0429593861427187
19.473305637982197,guard_position,0.39242651814392293,0.6590647208838734,0.5257456195138981
20.072484272997034,kick_low,1.3861019353070987,3.2012817137917766,2.2936918245494375
20.372073590504453,backward_movement,1.0018955881398826,1.0847928580868187,1.0433442231133507
20.471936696340258,kick_low,0.4511765086626505,2.8278938563123526,1.6395351824875015
20.67166290801187,forward_movement,0.8167401085980418,0.706486957023766,0.7616135328109039
20.771526013847676,guard_position,1.3151278767390262,1.144642097390398,1.229884987064712
20.87138911968348,forward_movement,0.7532453245682158,0.6932135111428137,0.7232294178555148
20.97125222551929,guard_position,0.5272901767566516,0.5155607092628409,0.5214254430097462
21.47056775469832,kick_low,1.0222922531267318,3.3039417816222936,2.1631170173745127
21.570430860534124,guard_position,0.4401828067797425,0.7276508073146137,0.5839168070471781
21.670293966369933,kick_low,1.020047167311592,2.826934833329099,1.9234910003203456
21.770157072205738,guard_position,0.5395510331069148,0.4365097288055614,0.4880303809562381
21.870020178041543,kick_low,0.6046345516590108,2.0714143555720677,1.3380244536155392
22.16960949554896,guard_position,0.42642169337466806,0.5422071711448947,0.48431443225978144
22.668925024727994,backward_movement,0.5962912504210555,0.5689957993485594,0.5826435248848074
22.7687881305638,guard_position,0.29069694086848613,0.18249964971667174,0.23659829529257892
22.868651236399604,kick_low,0.13395548313380887,1.402557088387429,0.7682562857606189
22.968514342235412,guard_position,0.23114011368946358,0.672186047074846,0.45166308038215475
23.068377448071217,kick_low,0.838827191614094,1.9143978937166262,1.3766125426653602
23.168240553907022,guard_position,0.49873516785883587,0.3037657154060025,0.4012504416324192
23.26810365974283,kick_low,0.34632625816555096,1.7651294286079189,1.055727843386735
23.56769297725025,guard_position,0.4587201517595895,0.3901601715107452,0.42444016163516735
24.166871612265084,punch_left,1.7149690600892815,0.3910712659392091,1.0530201630142453
24.366597823936697,kick_low,1.0497895605496275,1.9439038568692448,1.4968467087094361
24.466460929772502,guard_position,0.6764291421089761,0.45986792979768554,0.5681485359533309
24.666187141444116,forward_movement,0.8348990583397954,0.15123886666753927,0.49306896250366733
24.76605024727992,punch_left,1.489515599649631,0.1753292506874958,0.8324224251685634
24.86591335311573,guard_position,0.8325174581397239,0.8760903119915107,0.8543038850656173
24.965776458951535,punch_left,2.2583142712196094,0.06070194224753303,1.1595081067335713
25.06563956478734,guard_position,0.8421867182258519,0.5116580913424933,0.6769224047841726
25.165502670623145,punch_left,1.3925004260426002,0.14253840903304663,0.7675194175378234
25.265365776458953,guard_position,0.35900380372404994,0.3722028704415329,0.3656033370827914
25.664818199802177,forward_movement,0.33490439769381325,0.3171921451142743,0.3260482714040438
25.764681305637982,guard_position,0.30490551078956246,0.6153044505604269,0.4601049806749947
26.763312363996043,forward_movement,0.4116867451118,0.4277649255997918,0.4197258353557959
26.86317546983185,guard_position,1.7734672856935363,1.5423759394253762,1.6579216125594562
26.963038575667657,kick_low,0.7472642017624653,1.352905721064281,1.0500849614133732
27.16276478733927,guard_position,0.2891886952900173,0.5099136864443613,0.39955119086718927
27.262627893175075,kick_low,0.508614141926416,1.3755320166515186,0.9420730792889673
27.562217210682494,guard_position,0.3951111742152409,0.3954464635124706,0.3952788188638558
27.861806528189913,kick_low,0.49707489998048626,1.1486773905836793,0.8228761452820827
28.061532739861523,forward_movement,1.5290208323539907,1.7863874896976963,1.6577041610258436
28.16139584569733,kick_low,0.6194016437060554,1.0713332300699039,0.8453674368879797
28.261258951533136,guard_position,0.8758074000929256,0.930019151772865,0.9029132759328953
28.36112205736894,kick_low,0.922187464408053,3.008076359862895,1.965131912135474
28.860437586547974,punch_left,2.737382264172156,2.0787987617221346,2.4080905129471453
28.96030069238378,punch_right,1.166878596761469,0.732897649296637,0.949888123029053
29.060163798219584,punch_left,2.235882086065876,1.5463371623191902,1.891109624192533
29.160026904055393,backward_movement,0.7401396601693467,0.1908245490275654,0.46548210459845607
29.259890009891198,kick_low,0.4561450357177649,3.9223746958200056,2.1892598657688853
29.359753115727003,guard_position,0.25027789872403927,0.7382850827737077,0.4942814907488735
29.45961622156281,forward_movement,1.9769246031481384,2.1717185834430475,2.074321593295593
29.559479327398616,kick_low,1.3712318402947479,2.0545991366724357,1.7129154884835915
29.75920553907023,guard_position,0.7909836939884662,0.48702072451491013,0.6390022092516882
29.859068644906035,kick_low,0.5282919034935879,1.510211889359295,1.0192518964264417
30.158657962413454,punch_right,1.9538206501107922,0.6722993490718467,1.3130599995913195
30.25852106824926,guard_position,0.9680877743235401,0.6141726095660626,0.7911301919448013
30.358384174085064,kick_low,0.752611956747179,1.2060660856746837,0.9793390212109313
30.657973491592482,guard_position,1.1384616105614962,1.0972780305927325,1.1178698205771145
30.857699703264096,punch_right,1.6646257371025157,0.6264171351192255,1.1455214361108705
30.9575628090999,kick_low,0.37031034495289816,1.3760231614580398,0.873166753205469
31.05742591493571,guard_position,0.7467934290847247,0.6525205287130447,0.6996569788988847
31.157289020771515,kick_low,1.1569345878966844,3.152586904605766,2.1547607462512253
31.357015232443125,guard_position,0.5605218012313918,0.36877043294399503,0.46464611708769343
31.456878338278933,punch_right,1.5360158599852993,0.8291810723045078,1.1825984661449036
31.55674144411474,guard_position,0.6484673277934689,0.4704674616467355,0.5594673947201022
31.756467655786352,punch_right,1.4397850359690663,0.7341089757535367,1.0869470058613016
31.856330761622157,guard_position,0.1352752534165639,0.6555929730106523,0.3954341132136081
31.956193867457962,punch_right,1.5159931255490533,1.0841226505136885,1.300057888031371
32.25578318496538,backward_movement,0.4769968853367852,0.9175839230417367,0.6972904041892609
32.35564629080119,guard_position,0.8671341067988321,0.6561374062924382,0.7616357565456351
32.45550939663699,kick_low,0.8247718077943872,1.3413143560395353,1.0830430819169612
32.5553725024728,guard_position,0.6392666504465707,0.9921783001102248,0.8157224752783978
32.65523560830861,kick_low,0.43845287339536804,1.258042186568907,0.8482475299821376
32.75509871414441,guard_position,0.22988292199977106,0.3636386344717958,0.2967607782357834
